Row,PAamp,PBamp,PCamp,PDamp,PFamp,PAr10,PAr20,PAr30,PAr40,PAr50,PAr60,PAr70,PAr80,PAr90,PAr95,PAr100,PAf95,PAf90,PAf80,PAf40,PAf20,PBr10,PBr20,PBr30,PBr40,PBr50,PBr60,PBr70,PBr80,PBr90,PBr95,PBr100,PBf95,PBf90,PBf80,PBf40,PBf20,PCr10,PCr20,PCr30,PCr40,PCr50,PCr60,PCr70,PCr80,PCr90,PCr95,PCr100,PCf95,PCf90,PCf80,PCf40,PCf20,PDr10,PDr20,PDr30,PDr40,PDr50,PDr60,PDr70,PDr80,PDr90,PDr95,PDr100,PDf95,PDf90,PDf80,PDf40,PDf20,PFr10,PFr20,PFr30,PFr40,PFr50,PFr60,PFr70,PFr80,PFr90,PFr95,PFr100,PFf95,PFf90,PFf80,PFf40,PFf20,y
98722,2.692e-07,2.353e-07,1.856e-07,7.697e-07,2.807e-07,-6.38e-06,0,4.829e-06,9.316e-06,1.38e-05,1.86e-05,2.429e-05,3.13e-05,4.084e-05,4.86e-05,7.732e-05,0.0001259,0.0001602,0.0002109,0.0004534,0.0007233,-1.14e-05,-4.61e-06,8.736e-07,6.023e-06,1.132e-05,1.7e-05,2.324e-05,3.139e-05,4.344e-05,5.326e-05,9.012e-05,0.0001587,0.0001879,0.0002478,0.0005141,0.0008505,2.536e-05,3.61e-05,4.528e-05,5.567e-05,6.818e-05,8.308e-05,9.732e-05,0.0001152,0.000142,0.0001591,0.0002237,0.0002534,0.0003041,0.0003714,0.0006855,0.0010848,-2.3e-05,-1.86e-05,-1.51e-05,-1.19e-05,-8.87e-06,-5.66e-06,-2.18e-06,1.849e-06,7.168e-06,1.106e-05,2.132e-05,3.565e-05,4.369e-05,5.917e-05,0.0002083,0.0004373,-8.28e-06,-1.5e-06,3.741e-06,8.465e-06,1.321e-05,1.832e-05,2.426e-05,3.253e-05,5.014e-05,7.496e-05,0.0001253,0.0001688,0.0001921,0.0002529,0.0005263,0.0008551,-29.5
98833,2.837e-07,2.361e-07,1.804e-07,7.16e-07,2.758e-07,-5.83e-06,0,4.671e-06,8.885e-06,1.306e-05,1.752e-05,2.26e-05,2.896e-05,3.845e-05,4.7e-05,7.182e-05,0.000114,0.0001405,0.0001896,0.0004177,0.0006283,-1.29e-05,-6.88e-06,-1.78e-06,3.277e-06,8.616e-06,1.447e-05,2.124e-05,3.019e-05,4.473e-05,5.832e-05,9.262e-05,0.0001397,0.0001766,0.0002348,0.0004891,0.0007411,2.803e-05,3.742e-05,4.96e-05,6.052e-05,7.22e-05,8.506e-05,9.896e-05,0.0001161,0.0001436,0.0001583,0.0002158,0.0002579,0.000301,0.0003609,0.0006333,0.0009295,-2.41e-05,-2.01e-05,-1.69e-05,-1.4e-05,-1.12e-05,-8.21e-06,-4.89e-06,-9.21e-07,4.584e-06,8.91e-06,2.222e-05,4.571e-05,6.173e-05,8.951e-05,0.0002554,0.00048,-6.29e-06,5.739e-07,6.363e-06,1.21e-05,1.79e-05,2.43e-05,3.22e-05,4.277e-05,6.298e-05,7.899e-05,0.0001174,0.0001758,0.0002032,0.0002573,0.0005018,0.0007642,-29.5
98860,2.413e-07,2.1e-07,1.677e-07,6.943e-07,2.478e-07,-5.59e-06,0,4.617e-06,8.973e-06,1.335e-05,1.803e-05,2.345e-05,3.003e-05,3.939e-05,4.771e-05,9.459e-05,0.0001236,0.000159,0.0002049,0.0004296,0.0006515,-1.19e-05,-5.05e-06,4.902e-07,5.512e-06,1.05e-05,1.584e-05,2.2e-05,3.037e-05,4.36e-05,5.743e-05,8.739e-05,0.0001489,0.0001843,0.0002358,0.000477,0.0007151,2.649e-05,3.771e-05,4.767e-05,5.675e-05,6.885e-05,8.253e-05,9.661e-05,0.0001134,0.0001337,0.0001604,0.0002001,0.0002664,0.0003052,0.000363,0.0006232,0.000881,-2.36e-05,-1.92e-05,-1.56e-05,-1.24e-05,-9.31e-06,-6.09e-06,-2.61e-06,1.416e-06,6.68e-06,1.05e-05,2.019e-05,3.316e-05,3.987e-05,5.25e-05,0.0001886,0.0004014,-7.78e-06,-1.06e-06,4.343e-06,9.287e-06,1.413e-05,1.937e-05,2.569e-05,3.427e-05,5.154e-05,6.774e-05,0.0001161,0.0001681,0.0002038,0.0002502,0.000507,0.0007481,-29.5
98922,3.497e-07,2.961e-07,2.328e-07,8.808e-07,3.55e-07,-5.69e-06,0,4.626e-06,9.022e-06,1.355e-05,1.845e-05,2.395e-05,3.046e-05,4.047e-05,4.97e-05,7.535e-05,0.0001239,0.0001545,0.0002021,0.0004303,0.0006388,-1.24e-05,-6.07e-06,-6.61e-07,4.545e-06,9.89e-06,1.571e-05,2.283e-05,3.244e-05,4.604e-05,5.846e-05,9.535e-05,0.000153,0.0001833,0.0002351,0.0004875,0.0007234,2.564e-05,3.679e-05,4.644e-05,5.684e-05,6.906e-05,8.393e-05,9.867e-05,0.0001157,0.000143,0.0001595,0.0001929,0.000265,0.0003019,0.0003671,0.0006323,0.0009372,-2.46e-05,-2.06e-05,-1.74e-05,-1.44e-05,-1.16e-05,-8.6e-06,-5.3e-06,-1.38e-06,4.058e-06,8.388e-06,2.255e-05,5.269e-05,7.272e-05,0.000102,0.0002772,0.0005036,-7.95e-06,-1.36e-06,4.046e-06,9.228e-06,1.447e-05,2.036e-05,2.759e-05,3.794e-05,6.089e-05,7.834e-05,0.0001177,0.000169,0.0001994,0.0002553,0.0004947,0.0007397,-29.5
99006,3.147e-07,2.661e-07,2.024e-07,8.031e-07,3.086e-07,-5.89e-06,0,4.788e-06,9.229e-06,1.369e-05,1.839e-05,2.349e-05,2.962e-05,3.863e-05,4.58e-05,7.054e-05,0.0001152,0.000141,0.0001889,0.0004211,0.0006332,-1.29e-05,-6.41e-06,-1.19e-06,3.678e-06,8.745e-06,1.453e-05,2.159e-05,3.044e-05,4.325e-05,5.59e-05,9.614e-05,0.0001424,0.0001774,0.0002306,0.000487,0.0007176,2.64e-05,3.644e-05,4.842e-05,5.928e-05,6.911e-05,8.107e-05,9.816e-05,0.0001155,0.0001408,0.0001626,0.0002329,0.0002734,0.0002978,0.0003646,0.0006448,0.0009038,-2.3e-05,-1.9e-05,-1.58e-05,-1.29e-05,-1e-05,-7.05e-06,-3.74e-06,2.003e-07,5.652e-06,9.881e-06,2.254e-05,4.944e-05,6.698e-05,9.544e-05,0.0002631,0.0004893,-5.24e-06,1.449e-06,6.941e-06,1.225e-05,1.808e-05,2.464e-05,3.259e-05,4.335e-05,6.318e-05,8.311e-05,0.0001217,0.0001759,0.0002055,0.0002559,0.0005022,0.0007497,-29.5
99799,3.493e-07,3.093e-07,2.463e-07,9.61e-07,3.657e-07,-5.7e-06,0,4.762e-06,9.272e-06,1.385e-05,1.873e-05,2.43e-05,3.122e-05,4.131e-05,4.932e-05,7.561e-05,0.000127,0.0001592,0.0002077,0.0004364,0.0006412,-1.2e-05,-5.34e-06,2.71e-07,5.451e-06,1.059e-05,1.61e-05,2.286e-05,3.161e-05,4.439e-05,5.532e-05,8.121e-05,0.0001496,0.0001793,0.0002349,0.0004828,0.0007385,2.325e-05,3.447e-05,4.564e-05,5.536e-05,6.58e-05,7.792e-05,9.377e-05,0.0001075,0.0001353,0.0001515,0.0001852,0.0002758,0.0003016,0.0003578,0.0006366,0.0009183,-2.46e-05,-2.02e-05,-1.66e-05,-1.34e-05,-1.02e-05,-6.89e-06,-3.31e-06,8.317e-07,6.308e-06,1.04e-05,2.201e-05,3.907e-05,4.962e-05,7.228e-05,0.0002308,0.0004579,-8.91e-06,-2.43e-06,2.648e-06,7.275e-06,1.191e-05,1.686e-05,2.267e-05,3.04e-05,5.086e-05,7.501e-05,0.0001108,0.0001667,0.0001909,0.0002498,0.0004914,0.0007454,-29.5
100007,3.257e-07,2.836e-07,2.166e-07,8.556e-07,3.277e-07,-5.83e-06,0,4.708e-06,9.03e-06,1.335e-05,1.796e-05,2.323e-05,2.987e-05,3.916e-05,4.599e-05,8.449e-05,0.0001234,0.000154,0.0001991,0.0004317,0.0006369,-1.18e-05,-5.71e-06,-4.6e-07,4.642e-06,9.964e-06,1.574e-05,2.261e-05,3.151e-05,4.566e-05,5.888e-05,9.809e-05,0.000145,0.0001777,0.000232,0.000488,0.0007317,2.484e-05,3.666e-05,4.651e-05,5.789e-05,6.91e-05,8.124e-05,9.547e-05,0.0001116,0.0001388,0.0001551,0.0002172,0.0002562,0.000305,0.0003607,0.00064,0.0009041,-2.47e-05,-2.07e-05,-1.74e-05,-1.44e-05,-1.15e-05,-8.45e-06,-5.11e-06,-1.16e-06,4.196e-06,8.343e-06,2.129e-05,4.361e-05,5.905e-05,8.815e-05,0.0002565,0.0004791,-7.6e-06,-1.42e-06,3.779e-06,8.812e-06,1.404e-05,1.969e-05,2.661e-05,3.684e-05,5.835e-05,7.454e-05,0.0001116,0.0001789,0.000202,0.0002547,0.0005058,0.000744,-29.5
100125,2.506e-07,2.227e-07,1.718e-07,7.249e-07,2.569e-07,-5.32e-06,0,4.626e-06,9.017e-06,1.336e-05,1.801e-05,2.335e-05,2.995e-05,3.969e-05,4.705e-05,6.449e-05,0.0001286,0.0001542,0.0002052,0.0004313,0.0006455,-1.16e-05,-5.2e-06,2.079e-07,5.361e-06,1.058e-05,1.608e-05,2.237e-05,3.053e-05,4.267e-05,5.351e-05,8.289e-05,0.0001452,0.000171,0.000233,0.0004786,0.000718,2.549e-05,3.582e-05,4.585e-05,5.669e-05,6.8e-05,8.042e-05,9.274e-05,0.0001137,0.0001385,0.000152,0.000206,0.0002645,0.0003011,0.0003594,0.0006229,0.0009212,-2.42e-05,-1.99e-05,-1.63e-05,-1.31e-05,-9.99e-06,-6.75e-06,-3.26e-06,7.555e-07,6.02e-06,9.883e-06,2.049e-05,3.284e-05,3.974e-05,5.267e-05,0.0001889,0.0004063,-7.87e-06,-1.61e-06,3.592e-06,8.435e-06,1.312e-05,1.795e-05,2.361e-05,3.204e-05,5.501e-05,7.775e-05,0.0001068,0.0001614,0.0001997,0.0002559,0.0005017,0.0007538,-29.5
100328,2.834e-07,2.511e-07,2.028e-07,8.306e-07,3.019e-07,-6.13e-06,0,5.045e-06,9.671e-06,1.423e-05,1.893e-05,2.42e-05,3.087e-05,4.022e-05,4.827e-05,7.36e-05,0.000128,0.0001571,0.0002063,0.0004302,0.000646,-1.14e-05,-4.87e-06,4.709e-07,5.467e-06,1.046e-05,1.61e-05,2.3e-05,3.145e-05,4.359e-05,5.305e-05,9.68e-05,0.0001514,0.0001825,0.0002369,0.0004878,0.0007199,2.336e-05,3.591e-05,4.647e-05,5.591e-05,6.666e-05,7.829e-05,9.21e-05,0.0001087,0.0001351,0.0001523,0.0001912,0.0002816,0.000299,0.000362,0.0006184,0.0008919,-2.47e-05,-2.03e-05,-1.67e-05,-1.34e-05,-1.02e-05,-6.93e-06,-3.37e-06,7.265e-07,6.086e-06,1e-05,2.08e-05,3.475e-05,4.257e-05,5.806e-05,0.0001994,0.0004169,-9.15e-06,-2.98e-06,1.943e-06,6.425e-06,1.085e-05,1.556e-05,2.103e-05,2.835e-05,4.183e-05,6.75e-05,0.0001104,0.0001699,0.0001926,0.0002492,0.0004967,0.0007273,-29.5
101110,3.404e-07,3.017e-07,2.412e-07,9.356e-07,3.568e-07,-5.81e-06,0,4.816e-06,9.335e-06,1.388e-05,1.876e-05,2.435e-05,3.114e-05,4.095e-05,4.925e-05,8.48e-05,0.0001261,0.0001574,0.0002061,0.0004399,0.0006653,-1.11e-05,-4.78e-06,5.262e-07,5.543e-06,1.069e-05,1.636e-05,2.304e-05,3.176e-05,4.572e-05,5.699e-05,8.48e-05,0.0001528,0.000179,0.0002342,0.0004926,0.0007587,2.397e-05,3.456e-05,4.506e-05,5.527e-05,6.62e-05,7.88e-05,9.199e-05,0.000111,0.0001382,0.0001615,0.000184,0.0002693,0.0003021,0.0003567,0.0006503,0.0009459,-2.42e-05,-1.99e-05,-1.64e-05,-1.32e-05,-1.01e-05,-6.92e-06,-3.4e-06,6.888e-07,6.14e-06,1.02e-05,2.16e-05,3.91e-05,5.111e-05,7.644e-05,0.0002342,0.0004597,-7.91e-06,-1.76e-06,3.189e-06,7.786e-06,1.242e-05,1.755e-05,2.359e-05,3.165e-05,4.839e-05,7.549e-05,0.0001168,0.0001659,0.0001934,0.0002468,0.0005032,0.0007761,-29.5
101255,2.688e-07,2.39e-07,1.913e-07,7.772e-07,2.721e-07,-5.79e-06,0,4.851e-06,9.33e-06,1.372e-05,1.852e-05,2.395e-05,3.035e-05,3.934e-05,4.768e-05,8.89e-05,0.0001331,0.0001547,0.0002037,0.0004234,0.000628,-1.17e-05,-5.17e-06,3.587e-07,5.655e-06,1.093e-05,1.648e-05,2.287e-05,3.11e-05,4.485e-05,5.753e-05,9.69e-05,0.0001402,0.0001749,0.0002278,0.0004781,0.0007031,2.723e-05,3.729e-05,4.597e-05,5.459e-05,6.552e-05,7.82e-05,9.194e-05,0.0001135,0.0001388,0.0001682,0.0002225,0.0002695,0.0002994,0.0003628,0.0006346,0.0009087,-2.33e-05,-1.87e-05,-1.5e-05,-1.17e-05,-8.44e-06,-5.06e-06,-1.41e-06,2.791e-06,8.184e-06,1.204e-05,2.25e-05,3.467e-05,4.111e-05,5.279e-05,0.0001862,0.0004022,-6.5e-06,3.542e-07,5.711e-06,1.057e-05,1.542e-05,2.059e-05,2.663e-05,3.499e-05,5.19e-05,8.843e-05,0.0001209,0.0001724,0.0001921,0.0002498,0.0004973,0.0007377,-29.5
101311,2.458e-07,1.865e-07,1.443e-07,5.528e-07,2.298e-07,-5.77e-06,0,4.874e-06,9.429e-06,1.4e-05,1.898e-05,2.451e-05,3.105e-05,4.071e-05,4.863e-05,7.232e-05,0.0001113,0.0001445,0.000192,0.0004129,0.0006299,-1.21e-05,-4.93e-06,1.024e-06,6.516e-06,1.217e-05,1.852e-05,2.585e-05,3.568e-05,5.286e-05,6.434e-05,0.0001051,0.0001617,0.0001946,0.0002479,0.0005037,0.0007341,2.633e-05,3.704e-05,4.892e-05,5.977e-05,7.249e-05,8.545e-05,9.993e-05,0.0001169,0.0001416,0.0001667,0.0002163,0.0002789,0.0003048,0.0003712,0.0006556,0.0009258,-2.64e-05,-2.26e-05,-1.95e-05,-1.65e-05,-1.35e-05,-1.03e-05,-6.52e-06,-1.62e-06,5.878e-06,1.244e-05,3.712e-05,7.275e-05,8.984e-05,0.0001196,0.0003073,0.0005296,-7.65e-06,-7.88e-07,4.904e-06,1.049e-05,1.622e-05,2.274e-05,3.085e-05,4.289e-05,6.307e-05,7.638e-05,0.0001195,0.0001818,0.0002144,0.0002624,0.0005118,0.0007576,-29.5
101437,3.248e-07,2.791e-07,2.171e-07,8.299e-07,3.193e-07,-5.84e-06,0,4.716e-06,8.97e-06,1.317e-05,1.769e-05,2.281e-05,2.909e-05,3.822e-05,4.55e-05,6.855e-05,0.0001251,0.0001525,0.000201,0.0004311,0.0006385,-1.17e-05,-5.52e-06,-4.62e-07,4.437e-06,9.544e-06,1.529e-05,2.226e-05,3.136e-05,4.607e-05,5.765e-05,8.775e-05,0.0001504,0.0001816,0.0002356,0.0004763,0.0006924,2.764e-05,3.95e-05,4.912e-05,6.025e-05,7.059e-05,8.159e-05,9.921e-05,0.0001148,0.000139,0.0001627,0.0001981,0.0002654,0.0002985,0.0003581,0.0006225,0.0008517,-2.41e-05,-2.01e-05,-1.69e-05,-1.4e-05,-1.11e-05,-8.12e-06,-4.79e-06,-8.17e-07,4.67e-06,8.963e-06,2.215e-05,4.796e-05,6.614e-05,9.502e-05,0.000268,0.0004877,-6.51e-06,-1.57e-08,5.458e-06,1.077e-05,1.65e-05,2.29e-05,3.048e-05,4.154e-05,6.373e-05,7.957e-05,0.0001245,0.000173,0.0002056,0.0002524,0.0004929,0.0007207,-29.5
102982,3.307e-07,2.809e-07,2.294e-07,8.859e-07,3.56e-07,-5.83e-06,0,4.881e-06,9.489e-06,1.411e-05,1.904e-05,2.482e-05,3.21e-05,4.242e-05,5.095e-05,9.708e-05,0.0001358,0.000159,0.0002081,0.0004331,0.0006447,-1.19e-05,-4.85e-06,8.967e-07,6.219e-06,1.155e-05,1.752e-05,2.484e-05,3.429e-05,5.073e-05,6.236e-05,0.0001026,0.0001536,0.0001851,0.0002376,0.0004919,0.0007204,2.254e-05,3.453e-05,4.626e-05,5.711e-05,6.764e-05,7.906e-05,9.252e-05,0.0001117,0.0001391,0.0001578,0.0001906,0.0002692,0.000304,0.0003595,0.0006155,0.0008556,-2.55e-05,-2.15e-05,-1.82e-05,-1.52e-05,-1.23e-05,-9.28e-06,-5.93e-06,-2.02e-06,3.302e-06,7.432e-06,2.028e-05,4.283e-05,5.942e-05,8.915e-05,0.0002586,0.0004781,-1.09e-05,-4.94e-06,8.352e-08,4.735e-06,9.398e-06,1.46e-05,2.086e-05,2.925e-05,4.473e-05,6.367e-05,0.0001162,0.0001678,0.0001939,0.0002451,0.0004963,0.0007265,-29.5
103034,2.683e-07,2.337e-07,2.033e-07,7.974e-07,2.997e-07,-6.63e-06,0,5.05e-06,9.64e-06,1.448e-05,1.983e-05,2.579e-05,3.326e-05,4.498e-05,5.563e-05,8.933e-05,0.0001312,0.0001602,0.0002075,0.0004389,0.0006503,-1.26e-05,-5.4e-06,1.019e-06,6.933e-06,1.268e-05,1.875e-05,2.565e-05,3.43e-05,4.777e-05,6.149e-05,0.0001045,0.0001565,0.0001875,0.0002484,0.0004958,0.0007374,2.261e-05,3.354e-05,4.307e-05,5.474e-05,6.54e-05,7.728e-05,9.45e-05,0.0001138,0.000136,0.0001515,0.0002093,0.0002466,0.0003043,0.0003465,0.0006661,0.0010014,-2.58e-05,-2.12e-05,-1.74e-05,-1.4e-05,-1.06e-05,-7.11e-06,-3.3e-06,1.06e-06,6.694e-06,1.073e-05,2.133e-05,3.331e-05,3.937e-05,5.018e-05,0.0001889,0.0004143,-1.19e-05,-5.46e-06,-4.84e-07,3.989e-06,8.36e-06,1.3e-05,1.836e-05,2.501e-05,3.474e-05,4.746e-05,0.0001189,0.000159,0.0001888,0.0002448,0.0004958,0.0007603,-29.5
103060,2.416e-07,2.118e-07,1.772e-07,7.203e-07,2.559e-07,-5.81e-06,0,4.741e-06,9.254e-06,1.386e-05,1.896e-05,2.47e-05,3.157e-05,4.149e-05,4.957e-05,6.751e-05,0.0001379,0.0001625,0.0002095,0.0004344,0.0006498,-1.23e-05,-5.42e-06,1.119e-07,5.536e-06,1.123e-05,1.745e-05,2.411e-05,3.22e-05,4.579e-05,5.844e-05,8.751e-05,0.0001529,0.0001764,0.0002357,0.0004831,0.0007349,2.254e-05,3.5e-05,4.564e-05,5.645e-05,6.856e-05,8.168e-05,9.89e-05,0.0001183,0.0001478,0.000159,0.0001835,0.0002471,0.000291,0.0003548,0.000652,0.0009775,-2.45e-05,-1.99e-05,-1.62e-05,-1.28e-05,-9.48e-06,-6.01e-06,-2.27e-06,2.017e-06,7.549e-06,1.15e-05,2.191e-05,3.309e-05,3.878e-05,4.866e-05,0.0001744,0.0003937,-9.17e-06,-2.52e-06,2.664e-06,7.317e-06,1.192e-05,1.681e-05,2.253e-05,3.008e-05,4.361e-05,7.607e-05,0.0001091,0.0001676,0.0001967,0.0002471,0.0004931,0.0007364,-29.5
103277,3.389e-07,2.886e-07,2.304e-07,8.837e-07,3.467e-07,-5.7e-06,0,4.719e-06,9.132e-06,1.368e-05,1.861e-05,2.422e-05,3.107e-05,4.069e-05,4.841e-05,8.037e-05,0.000129,0.00015,0.0001955,0.0004235,0.000641,-1.18e-05,-5.34e-06,4.142e-08,5.134e-06,1.055e-05,1.664e-05,2.359e-05,3.265e-05,4.788e-05,5.884e-05,9.557e-05,0.0001501,0.0001781,0.0002323,0.0004857,0.0007348,2.523e-05,3.582e-05,4.614e-05,5.769e-05,6.826e-05,8.156e-05,9.728e-05,0.000112,0.0001368,0.0001558,0.0002203,0.0002683,0.000302,0.0003593,0.0006411,0.0009053,-2.44e-05,-2.03e-05,-1.7e-05,-1.4e-05,-1.11e-05,-8.09e-06,-4.73e-06,-7.57e-07,4.699e-06,8.914e-06,2.197e-05,4.761e-05,6.552e-05,9.568e-05,0.0002658,0.0004878,-7.91e-06,-1.39e-06,3.91e-06,8.97e-06,1.421e-05,1.998e-05,2.692e-05,3.601e-05,5.86e-05,7.652e-05,0.0001035,0.0001686,0.0001979,0.0002496,0.0004953,0.0007451,-29.5
103280,3.46e-07,2.972e-07,2.326e-07,8.938e-07,3.364e-07,-5.76e-06,0,4.566e-06,8.748e-06,1.294e-05,1.747e-05,2.263e-05,2.897e-05,3.839e-05,4.615e-05,7.163e-05,0.000113,0.000143,0.0001912,0.0004231,0.0006351,-1.24e-05,-6.15e-06,-8.82e-07,4.131e-06,9.155e-06,1.466e-05,2.14e-05,3.055e-05,4.357e-05,5.568e-05,8.923e-05,0.0001411,0.0001748,0.0002305,0.0004779,0.0007248,2.828e-05,3.888e-05,4.858e-05,5.839e-05,6.884e-05,8.251e-05,9.754e-05,0.0001156,0.0001385,0.0001592,0.0001916,0.0002765,0.0003135,0.0003683,0.0006339,0.0008923,-2.34e-05,-1.92e-05,-1.59e-05,-1.28e-05,-9.79e-06,-6.67e-06,-3.24e-06,8.142e-07,6.274e-06,1.043e-05,2.283e-05,4.424e-05,5.991e-05,8.903e-05,0.0002573,0.0004831,-5.57e-06,9.934e-07,6.502e-06,1.172e-05,1.721e-05,2.337e-05,3.067e-05,4.29e-05,6.371e-05,8.166e-05,0.0001188,0.0001743,0.000202,0.0002583,0.0005068,0.0007475,-29.5
103832,2.618e-07,2.182e-07,1.682e-07,6.854e-07,2.568e-07,-5.65e-06,0,4.589e-06,8.799e-06,1.31e-05,1.781e-05,2.3e-05,2.924e-05,3.767e-05,4.454e-05,7.432e-05,0.0001202,0.0001475,0.0001939,0.0004278,0.0006342,-1.21e-05,-5.9e-06,-6.9e-07,4.378e-06,9.814e-06,1.578e-05,2.257e-05,3.174e-05,4.615e-05,5.685e-05,9.752e-05,0.0001538,0.0001818,0.0002339,0.0004842,0.0007118,2.953e-05,4.075e-05,4.993e-05,5.97e-05,7.431e-05,8.669e-05,0.0001011,0.0001208,0.0001414,0.0001613,0.0002087,0.0002593,0.0003095,0.0003573,0.0006275,0.000878,-2.47e-05,-2.07e-05,-1.76e-05,-1.47e-05,-1.18e-05,-8.89e-06,-5.62e-06,-1.74e-06,3.62e-06,7.828e-06,2.072e-05,4.474e-05,6.018e-05,8.601e-05,0.000247,0.0004721,-5.91e-06,4.424e-07,5.856e-06,1.091e-05,1.618e-05,2.233e-05,3.008e-05,4.149e-05,6.385e-05,8.004e-05,0.0001319,0.0001751,0.0001985,0.0002586,0.0005012,0.0007183,-29.5
104095,3.184e-07,2.816e-07,2.28e-07,9.062e-07,3.262e-07,-5.87e-06,0,4.596e-06,8.823e-06,1.308e-05,1.766e-05,2.289e-05,2.968e-05,3.935e-05,4.751e-05,7.472e-05,0.0001219,0.0001509,0.000203,0.0004309,0.0006297,-1.23e-05,-5.76e-06,-1.74e-07,4.889e-06,9.811e-06,1.524e-05,2.178e-05,2.982e-05,4.189e-05,5.279e-05,8.912e-05,0.0001467,0.0001733,0.0002278,0.0004798,0.0007164,2.475e-05,3.567e-05,4.646e-05,5.546e-05,6.644e-05,7.905e-05,9.249e-05,0.0001099,0.0001385,0.0001541,0.0001947,0.0002606,0.0002923,0.0003537,0.0006209,0.0008525,-2.4e-05,-1.95e-05,-1.59e-05,-1.26e-05,-9.35e-06,-5.98e-06,-2.33e-06,1.907e-06,7.469e-06,1.155e-05,2.272e-05,3.652e-05,4.438e-05,6.012e-05,0.0002043,0.0004244,-7.63e-06,-1.22e-06,4.018e-06,8.913e-06,1.378e-05,1.892e-05,2.495e-05,3.334e-05,5.017e-05,7.725e-05,0.0001187,0.0001638,0.0001967,0.0002492,0.0005058,0.0007303,-29.5
104504,3.125e-07,2.761e-07,2.159e-07,8.777e-07,3.197e-07,-5.63e-06,0,4.76e-06,9.293e-06,1.38e-05,1.852e-05,2.383e-05,3.036e-05,4.021e-05,4.833e-05,7.751e-05,0.0001232,0.0001489,0.0001994,0.0004218,0.0006223,-1.12e-05,-5.21e-06,-3.99e-08,4.972e-06,1.007e-05,1.579e-05,2.242e-05,3.089e-05,4.3e-05,5.501e-05,8.311e-05,0.0001441,0.0001793,0.0002308,0.0004752,0.0006931,2.698e-05,3.731e-05,4.611e-05,5.475e-05,6.504e-05,7.981e-05,9.463e-05,0.000113,0.0001345,0.0001509,0.0002031,0.0002782,0.0003129,0.0003502,0.0006193,0.0008675,-2.42e-05,-1.99e-05,-1.65e-05,-1.33e-05,-1.02e-05,-7.07e-06,-3.6e-06,4.366e-07,5.793e-06,9.805e-06,2.071e-05,3.694e-05,4.701e-05,6.859e-05,0.000219,0.0004322,-7.81e-06,-1.68e-06,3.33e-06,8.022e-06,1.279e-05,1.823e-05,2.499e-05,3.403e-05,5.105e-05,7.133e-05,0.0001055,0.0001708,0.0001964,0.0002494,0.0004868,0.0006996,-29.5
104592,3.562e-07,3.135e-07,2.432e-07,9.428e-07,3.584e-07,-6.05e-06,0,4.751e-06,9.075e-06,1.341e-05,1.804e-05,2.322e-05,2.964e-05,3.923e-05,4.8e-05,7.342e-05,0.0001261,0.0001506,0.0001987,0.0004396,0.0006557,-1.2e-05,-5.68e-06,-4.72e-07,4.427e-06,9.578e-06,1.533e-05,2.213e-05,3.074e-05,4.371e-05,5.579e-05,9.342e-05,0.0001534,0.0001802,0.0002318,0.0004919,0.0007221,2.49e-05,3.707e-05,4.683e-05,5.828e-05,6.985e-05,8.17e-05,9.48e-05,0.0001107,0.0001382,0.0001572,0.0001982,0.0002767,0.0003073,0.0003608,0.0006474,0.000902,-2.38e-05,-1.96e-05,-1.62e-05,-1.31e-05,-1e-05,-6.87e-06,-3.41e-06,6.437e-07,6.122e-06,1.03e-05,2.302e-05,4.312e-05,5.771e-05,8.631e-05,0.0002517,0.0004776,-6.11e-06,2.036e-07,5.38e-06,1.021e-05,1.525e-05,2.086e-05,2.773e-05,3.802e-05,6.061e-05,7.946e-05,0.0001222,0.0001659,0.000198,0.000252,0.0005067,0.0007376,-29.5
104908,3.255e-07,2.844e-07,2.148e-07,8.461e-07,3.151e-07,-5.66e-06,0,4.658e-06,8.92e-06,1.306e-05,1.742e-05,2.236e-05,2.838e-05,3.71e-05,4.38e-05,8.046e-05,0.0001163,0.0001425,0.0001943,0.0004144,0.0006108,-1.16e-05,-5.75e-06,-7.3e-07,4.104e-06,9.052e-06,1.447e-05,2.113e-05,2.979e-05,4.178e-05,5.258e-05,8.926e-05,0.0001446,0.0001759,0.0002302,0.0004699,0.0006903,2.575e-05,3.915e-05,5.054e-05,5.988e-05,7.049e-05,8.333e-05,9.8e-05,0.0001142,0.0001388,0.0001569,0.0002212,0.0002708,0.0003037,0.0003593,0.0006065,0.0008361,-2.29e-05,-1.87e-05,-1.53e-05,-1.22e-05,-9.27e-06,-6.17e-06,-2.78e-06,1.209e-06,6.613e-06,1.072e-05,2.286e-05,4.274e-05,5.673e-05,8.46e-05,0.0002461,0.0004565,-5.11e-06,1.409e-06,6.944e-06,1.24e-05,1.795e-05,2.372e-05,3.075e-05,4.219e-05,6.042e-05,7.907e-05,0.0001212,0.0001747,0.0002011,0.0002603,0.0004903,0.0006956,-29.5
