Row,PAr10,PAr20,PAr30,PAr40,PAr50,PAr60,PAr70,PAr80,PAr90,PAr95,PAr100,PAf95,PAf90,PAf80,PAf40,PAf20,PBr10,PBr20,PBr30,PBr40,PBr50,PBr60,PBr70,PBr80,PBr90,PBr95,PBr100,PBf95,PBf90,PBf80,PBf40,PBf20,PCr10,PCr20,PCr30,PCr40,PCr50,PCr60,PCr70,PCr80,PCr90,PCr95,PCr100,PCf95,PCf90,PCf80,PCf40,PCf20,PDr10,PDr20,PDr30,PDr40,PDr50,PDr60,PDr70,PDr80,PDr90,PDr95,PDr100,PDf95,PDf90,PDf80,PDf40,PDf20,PFr10,PFr20,PFr30,PFr40,PFr50,PFr60,PFr70,PFr80,PFr90,PFr95,PFr100,PFf95,PFf90,PFf80,PFf40,PFf20,y
5412,-7.64e-06,0,6.424e-06,1.273e-05,1.936e-05,2.692e-05,3.551e-05,4.687e-05,6.258e-05,7.628e-05,0.0001168,0.0001677,0.0001943,0.0002455,0.000473,0.0006857,-9.81e-06,-1.39e-06,5.505e-06,1.14e-05,1.759e-05,2.496e-05,3.425e-05,4.697e-05,6.626e-05,7.94e-05,0.0001384,0.0001829,0.0002068,0.0002559,0.0004841,0.0007003,-1.03e-05,1.801e-06,1.247e-05,1.956e-05,2.684e-05,3.725e-05,5.364e-05,7.044e-05,8.706e-05,0.0001231,0.0001472,0.0001745,0.0002326,0.0002798,0.0005276,0.0007428,-2.06e-05,-1.55e-05,-1.16e-05,-8.22e-06,-5.01e-06,-1.8e-06,1.563e-06,5.368e-06,1.018e-05,1.357e-05,2.243e-05,3.273e-05,3.826e-05,4.945e-05,0.0002676,0.0004679,-3.37e-05,-2.98e-05,-2.68e-05,-2.41e-05,-2.14e-05,-1.86e-05,-1.56e-05,-1.2e-05,-7.11e-06,-3.38e-06,7.236e-06,2.386e-05,3.612e-05,6.316e-05,0.0001792,0.000378,-9.988
65424,-7.32e-06,0,6.21e-06,1.249e-05,1.915e-05,2.715e-05,3.551e-05,4.675e-05,6.248e-05,7.476e-05,0.0001031,0.0001494,0.0001848,0.0002264,0.0004773,0.0006994,-6.68e-06,2.194e-06,9.35e-06,1.641e-05,2.429e-05,3.23e-05,4.187e-05,5.574e-05,7.206e-05,8.682e-05,0.0001527,0.0001991,0.0002352,0.0003019,0.0005954,0.0008568,1.606e-05,3.095e-05,4.796e-05,5.97e-05,8.45e-05,9.382e-05,0.0001045,0.0001271,0.0001667,0.0001948,0.0002031,0.0002522,0.0003118,0.0003956,0.0006769,0.0009606,-2.71e-05,-2.2e-05,-1.75e-05,-1.29e-05,-7.94e-06,-2.21e-06,5.1e-06,1.486e-05,2.859e-05,4.09e-05,6.877e-05,0.0001218,0.000152,0.0002056,0.0005124,0.0008206,-1.95e-05,-1.28e-05,-6.7e-06,-7.49e-07,5.613e-06,1.261e-05,2.095e-05,3.286e-05,5.086e-05,6.318e-05,0.0001167,0.0001798,0.0002107,0.0002716,0.0005728,0.0008571,-19.7
3712,-4.54e-06,0,4.216e-06,8.694e-06,1.386e-05,2.028e-05,2.861e-05,3.997e-05,5.57e-05,6.708e-05,9.28e-05,0.000128,0.0001436,0.0001693,0.0003463,0.0005523,-6.83e-06,-8.08e-07,5.361e-06,1.201e-05,1.889e-05,2.645e-05,3.556e-05,4.552e-05,5.84e-05,6.842e-05,9.92e-05,0.0001445,0.0001781,0.0002368,0.0005209,0.0007939,4.566e-05,5.805e-05,6.826e-05,7.775e-05,8.798e-05,0.0001001,0.0001135,0.0001326,0.0001573,0.0001721,0.000216,0.0002912,0.0003265,0.0003879,0.0006736,0.0009716,7.162e-07,6.431e-06,1.13e-05,1.61e-05,2.126e-05,2.703e-05,3.394e-05,4.303e-05,5.69e-05,6.89e-05,0.0001,0.000147,0.0001755,0.0002226,0.0004861,0.0007589,2.456e-05,3.381e-05,4.17e-05,4.976e-05,5.835e-05,6.754e-05,7.787e-05,9.094e-05,0.0001123,0.0001287,0.0001736,0.0002291,0.00026,0.0003171,0.0005818,0.0008547,-41.01
79292,-9.33e-06,0,8.146e-06,1.655e-05,2.449e-05,3.331e-05,4.347e-05,5.55e-05,7.425e-05,8.991e-05,0.0001237,0.0001723,0.0002015,0.0002561,0.0004837,0.0007009,-1.33e-05,-6.16e-06,1.182e-06,9.493e-06,1.835e-05,2.833e-05,3.915e-05,5.138e-05,6.774e-05,8.489e-05,0.0001357,0.000178,0.0002014,0.0002598,0.0004843,0.0006989,-2.24e-05,-1.67e-05,-1.14e-05,-5.64e-06,1.011e-06,8.779e-06,1.998e-05,3.552e-05,5.676e-05,7.042e-05,9.972e-05,0.0001596,0.0001951,0.0002539,0.0004831,0.0007041,-1.77e-05,-1.15e-05,-6.8e-06,-2.53e-06,1.554e-06,5.7e-06,1.012e-05,1.518e-05,2.171e-05,2.629e-05,3.732e-05,5.01e-05,5.729e-05,0.0001495,0.0003789,0.0005987,-3.52e-05,-3.11e-05,-2.79e-05,-2.5e-05,-2.23e-05,-1.96e-05,-1.67e-05,-1.33e-05,-8.94e-06,-5.64e-06,3.722e-06,1.596e-05,2.271e-05,3.548e-05,0.0001175,0.0002887,0.0
99360,-6.72e-06,0,6.032e-06,1.202e-05,1.783e-05,2.421e-05,3.233e-05,4.236e-05,5.804e-05,7.045e-05,0.0001086,0.0001593,0.0001843,0.0002382,0.0004617,0.0006854,-5.1e-06,3.835e-06,1.156e-05,1.88e-05,2.627e-05,3.483e-05,4.505e-05,5.812e-05,7.826e-05,9.914e-05,0.0001334,0.0002065,0.0002417,0.0003066,0.0005947,0.0008659,1.498e-05,2.93e-05,4.056e-05,5.599e-05,7.148e-05,8.494e-05,9.526e-05,0.0001199,0.0001534,0.0001992,0.0002294,0.0002775,0.0003284,0.0003844,0.0006844,0.000978,-2.71e-05,-2.2e-05,-1.75e-05,-1.31e-05,-8.15e-06,-2.49e-06,4.433e-06,1.376e-05,2.797e-05,3.964e-05,7.42e-05,0.0001257,0.0001551,0.0002085,0.0005055,0.0008118,-2.14e-05,-1.52e-05,-1e-05,-5.05e-06,4.168e-07,6.833e-06,1.454e-05,2.524e-05,4.293e-05,5.737e-05,9.18e-05,0.0001596,0.000195,0.0002568,0.0005516,0.0008404,-19.7
71324,-4.85e-06,0,3.62e-06,6.877e-06,1.014e-05,1.375e-05,1.82e-05,2.467e-05,3.842e-05,5.18e-05,7.453e-05,9.531e-05,0.0001071,0.0001241,0.0002882,0.0005066,-1.71e-05,-1.25e-05,-7.78e-06,-2.33e-06,4.142e-06,1.153e-05,1.99e-05,2.93e-05,4.235e-05,5.202e-05,8.173e-05,0.0001149,0.0001424,0.0002,0.0004667,0.000718,3.691e-05,4.918e-05,6.02e-05,7.226e-05,8.286e-05,9.629e-05,0.0001103,0.0001267,0.0001522,0.0001804,0.0001953,0.0002653,0.0003051,0.0003736,0.000658,0.0009337,-1.12e-05,-5.75e-06,-8.6e-07,3.917e-06,8.882e-06,1.448e-05,2.105e-05,2.948e-05,4.19e-05,5.17e-05,8.413e-05,0.000125,0.0001483,0.0001911,0.0004394,0.0007079,1.658e-05,2.651e-05,3.403e-05,4.231e-05,5.28e-05,6.197e-05,7.308e-05,8.865e-05,0.0001059,0.0001236,0.0001793,0.000222,0.0002626,0.0003072,0.000579,0.0008588,-39.4
64014,-6.8e-06,0,5.959e-06,1.172e-05,1.773e-05,2.425e-05,3.186e-05,4.177e-05,5.718e-05,6.939e-05,9.925e-05,0.0001579,0.0001858,0.0002321,0.0004833,0.0007311,-6.16e-06,2.206e-06,9.688e-06,1.721e-05,2.482e-05,3.312e-05,4.353e-05,5.658e-05,7.485e-05,9.149e-05,0.0001392,0.0002071,0.0002431,0.0003058,0.0006101,0.0009228,1.229e-05,2.925e-05,4.25e-05,5.835e-05,7.143e-05,8.149e-05,9.442e-05,0.0001271,0.0001462,0.0001678,0.0002368,0.0002494,0.0003149,0.0003929,0.0007133,0.0010366,-2.76e-05,-2.27e-05,-1.84e-05,-1.43e-05,-9.91e-06,-4.86e-06,1.328e-06,9.738e-06,2.299e-05,3.345e-05,6.485e-05,0.0001132,0.0001392,0.0001898,0.0004693,0.0007704,-2.29e-05,-1.7e-05,-1.19e-05,-7.19e-06,-2.22e-06,3.418e-06,1.033e-05,1.996e-05,3.707e-05,5.048e-05,8.645e-05,0.0001519,0.0001886,0.000251,0.000546,0.0008636,-19.7
118354,-4.45e-06,0,3.649e-06,7.104e-06,1.071e-05,1.485e-05,1.993e-05,2.679e-05,3.769e-05,4.548e-05,6.735e-05,8.984e-05,0.0001012,0.0001262,0.0003219,0.0005237,-9.79e-06,-5.09e-06,-6.84e-07,3.938e-06,9.103e-06,1.532e-05,2.304e-05,3.168e-05,4.291e-05,5.167e-05,7.215e-05,0.0001156,0.0001552,0.0002135,0.0004775,0.0007328,4.041e-05,5.508e-05,6.439e-05,7.65e-05,8.952e-05,0.0001018,0.0001167,0.0001323,0.0001587,0.0001743,0.0002345,0.0002799,0.000313,0.000379,0.000669,0.0009021,-1.05e-05,-5.31e-06,-6.15e-07,4.13e-06,9.08e-06,1.447e-05,2.083e-05,2.94e-05,4.189e-05,5.156e-05,8.975e-05,0.0001296,0.0001524,0.0001961,0.000448,0.000712,1.857e-05,2.795e-05,3.693e-05,4.563e-05,5.391e-05,6.444e-05,7.597e-05,9.179e-05,0.0001118,0.0001272,0.0001569,0.0002276,0.0002546,0.0003128,0.0005744,0.0008137,-36.116
137073,-9e-06,0,7.947e-06,1.597e-05,2.428e-05,3.301e-05,4.258e-05,5.467e-05,7.216e-05,8.675e-05,0.000135,0.0001711,0.0001999,0.0002468,0.000459,0.000664,-1.68e-05,-1.18e-05,-7.46e-06,-3.07e-06,1.934e-06,9.543e-06,3.865e-05,5.335e-05,6.822e-05,7.787e-05,0.0001502,0.0001768,0.0002051,0.0002528,0.0004669,0.0006995,-2.07e-05,-1.55e-05,-1.07e-05,-5.77e-06,-1.42e-07,7.37e-06,2.473e-05,4.473e-05,6.137e-05,7.077e-05,0.0001422,0.0001706,0.0002012,0.0002582,0.0004861,0.0007209,-2.08e-05,-1.52e-05,-1.07e-05,-6.68e-06,-2.81e-06,1.068e-06,5.111e-06,9.607e-06,1.519e-05,1.904e-05,2.869e-05,3.874e-05,4.375e-05,5.257e-05,0.0003023,0.0004963,-3.41e-05,-3.01e-05,-2.7e-05,-2.42e-05,-2.14e-05,-1.86e-05,-1.56e-05,-1.22e-05,-7.67e-06,-4.27e-06,4.699e-06,1.711e-05,2.435e-05,3.88e-05,0.0001135,0.0002783,-3.969
74673,-7.04e-06,0,6.207e-06,1.24e-05,1.893e-05,2.6e-05,3.421e-05,4.582e-05,6.786e-05,8.319e-05,0.0001126,0.0001664,0.0001976,0.0002441,0.0004643,0.0006826,-6.77e-06,1.773e-06,9.239e-06,1.629e-05,2.487e-05,3.395e-05,4.6e-05,6.045e-05,7.908e-05,9.162e-05,0.0001446,0.0001972,0.0002252,0.0002821,0.0005067,0.0007056,-8.62e-06,8.616e-07,1.047e-05,2.073e-05,3.053e-05,3.981e-05,5.136e-05,6.606e-05,9.066e-05,0.0001168,0.0001814,0.0002163,0.0002319,0.0002988,0.0005257,0.000715,-2.28e-05,-1.77e-05,-1.36e-05,-9.75e-06,-5.76e-06,-1.44e-06,3.592e-06,9.933e-06,1.936e-05,2.729e-05,5.506e-05,8.864e-05,0.0001102,0.0001504,0.0003724,0.0005677,-3.4e-05,-3.02e-05,-2.71e-05,-2.43e-05,-2.15e-05,-1.86e-05,-1.53e-05,-1.14e-05,-5.86e-06,-1.49e-06,1.266e-05,4.591e-05,6.302e-05,8.947e-05,0.0002402,0.0004446,-9.988
71791,-9.66e-06,0,7.209e-06,1.507e-05,2.304e-05,3.147e-05,4.105e-05,5.315e-05,7.176e-05,8.795e-05,0.000115,0.000167,0.0001956,0.0002489,0.0004631,0.000657,-1.36e-05,-5.32e-06,2.259e-06,9.789e-06,1.832e-05,2.748e-05,3.781e-05,5.048e-05,7.065e-05,8.666e-05,0.0001198,0.0001717,0.0001938,0.0002443,0.0004611,0.0006532,-2.18e-05,-1.59e-05,-1.05e-05,-4.75e-06,1.376e-06,9.114e-06,2.14e-05,3.554e-05,5.564e-05,6.862e-05,9.669e-05,0.0001704,0.0001934,0.000243,0.0004801,0.0006673,-1.8e-05,-1.19e-05,-7.2e-06,-3.02e-06,8.889e-07,4.751e-06,8.781e-06,1.33e-05,1.898e-05,2.293e-05,3.269e-05,4.316e-05,4.904e-05,6.347e-05,0.0003489,0.0005305,-3.55e-05,-3.15e-05,-2.84e-05,-2.56e-05,-2.29e-05,-2.02e-05,-1.73e-05,-1.39e-05,-9.42e-06,-5.97e-06,3.894e-06,1.704e-05,2.495e-05,4.034e-05,0.000127,0.0002969,0.0
7533,-6.66e-06,0,5.419e-06,1.059e-05,1.586e-05,2.177e-05,2.877e-05,3.76e-05,5.059e-05,6.352e-05,0.0001005,0.0001497,0.0001763,0.0002259,0.0004549,0.000672,-8.38e-06,-1.51e-07,7.331e-06,1.419e-05,2.129e-05,2.962e-05,3.89e-05,5.152e-05,7.035e-05,8.64e-05,0.0001277,0.0001909,0.0002216,0.0002841,0.0005662,0.0008463,1.711e-05,3.054e-05,4.133e-05,5.627e-05,6.912e-05,8.063e-05,9.784e-05,0.0001193,0.0001424,0.0001654,0.0002053,0.0002671,0.0003105,0.0003832,0.0006824,0.0009995,-2.78e-05,-2.34e-05,-1.96e-05,-1.56e-05,-1.14e-05,-6.41e-06,-1.25e-07,8.534e-06,2.232e-05,3.426e-05,7.019e-05,0.0001174,0.0001443,0.0001913,0.0004544,0.0007344,-1.66e-05,-1.02e-05,-4.35e-06,1.614e-06,7.858e-06,1.548e-05,2.49e-05,3.744e-05,5.66e-05,7.36e-05,0.0001285,0.000186,0.0002216,0.000285,0.0005758,0.0008713,-24.077
28197,-4.9e-06,0,4.031e-06,7.862e-06,1.182e-05,1.633e-05,2.2e-05,2.972e-05,4.154e-05,5.034e-05,7.518e-05,0.0001,0.0001135,0.0001434,0.0003535,0.0005608,-8.16e-06,-2.9e-06,1.82e-06,6.869e-06,1.262e-05,1.89e-05,2.62e-05,3.587e-05,4.827e-05,5.811e-05,7.998e-05,0.0001519,0.0001854,0.0002418,0.0005137,0.0007688,3.974e-05,5.371e-05,6.355e-05,7.612e-05,8.725e-05,9.904e-05,0.0001149,0.0001275,0.0001536,0.0001781,0.0002351,0.000279,0.0003151,0.0003809,0.0006797,0.0009775,-1.27e-05,-7.8e-06,-3.38e-06,1.086e-06,5.936e-06,1.147e-05,1.825e-05,2.725e-05,4.222e-05,5.38e-05,8.798e-05,0.0001375,0.0001627,0.0002114,0.0004723,0.0007493,1.386e-05,2.391e-05,3.267e-05,4.136e-05,5.022e-05,5.992e-05,7.169e-05,8.6e-05,0.0001073,0.0001247,0.0001583,0.0002241,0.0002604,0.0003115,0.0005787,0.0008449,-36.116
122002,-4.52e-06,0,3.828e-06,7.622e-06,1.173e-05,1.657e-05,2.279e-05,3.158e-05,4.564e-05,5.683e-05,8.171e-05,0.0001094,0.0001226,0.0001483,0.0003499,0.0005583,-8.84e-06,-3.98e-06,7.595e-07,5.818e-06,1.147e-05,1.814e-05,2.628e-05,3.542e-05,4.771e-05,5.713e-05,7.771e-05,0.0001175,0.0001541,0.0002154,0.000488,0.0007445,4.055e-05,5.408e-05,6.632e-05,7.589e-05,8.842e-05,9.999e-05,0.0001176,0.000135,0.0001585,0.0001789,0.0002121,0.0002878,0.0003194,0.0003842,0.0006543,0.0008869,-1.17e-05,-6.3e-06,-1.62e-06,3.041e-06,8.143e-06,1.402e-05,2.116e-05,3.071e-05,4.594e-05,5.758e-05,9.451e-05,0.0001436,0.0001717,0.0002249,0.0005007,0.0007991,1.696e-05,2.816e-05,3.682e-05,4.493e-05,5.398e-05,6.472e-05,7.646e-05,9.116e-05,0.0001114,0.0001293,0.0001665,0.0002352,0.0002676,0.0003245,0.0005943,0.0008642,-36.116
122866,-7.39e-06,0,6.009e-06,1.234e-05,1.853e-05,2.512e-05,3.353e-05,4.542e-05,6.496e-05,7.874e-05,0.0001164,0.0001526,0.0001845,0.0002408,0.0004913,0.0007522,-6.48e-06,2.843e-06,1.011e-05,1.717e-05,2.448e-05,3.438e-05,4.517e-05,5.709e-05,7.557e-05,9.916e-05,0.0001452,0.0002006,0.0002374,0.0003122,0.0006109,0.0009233,1.462e-05,2.746e-05,4.138e-05,5.141e-05,6.968e-05,8.232e-05,0.0001027,0.0001275,0.0001615,0.0001756,0.0002332,0.0002831,0.0002966,0.0003988,0.0007119,0.0009891,-2.67e-05,-2.15e-05,-1.69e-05,-1.23e-05,-7.31e-06,-1.58e-06,5.119e-06,1.399e-05,2.793e-05,3.959e-05,7.406e-05,0.0001192,0.0001492,0.0001994,0.0005157,0.0008416,-2.37e-05,-1.72e-05,-1.18e-05,-6.4e-06,-7.94e-07,5.579e-06,1.319e-05,2.345e-05,3.998e-05,5.35e-05,0.0001116,0.0001578,0.0001912,0.0002588,0.0005651,0.0008885,-19.7
198113,-8.66e-06,0,7.521e-06,1.482e-05,2.288e-05,3.183e-05,4.065e-05,5.069e-05,7.076e-05,8.793e-05,0.0001384,0.0001762,0.0001993,0.0002514,0.0004769,0.0006795,-8.1e-06,5.191e-07,9.327e-06,1.776e-05,2.699e-05,3.615e-05,4.703e-05,6.013e-05,8.055e-05,9.663e-05,0.0001528,0.0001952,0.000229,0.0002772,0.0005241,0.000712,-2.4e-05,-1.7e-05,-1.11e-05,-4.7e-06,1.865e-06,9.45e-06,1.977e-05,3.194e-05,5.968e-05,7.179e-05,9.6e-05,0.0001611,0.0002025,0.0002398,0.000472,0.0006818,-1.42e-05,-9.42e-06,-5.58e-06,-2.12e-06,1.207e-06,4.592e-06,8.219e-06,1.233e-05,1.759e-05,2.143e-05,3.28e-05,5.995e-05,0.0001449,0.0001859,0.0004076,0.0005919,-3.49e-05,-3.11e-05,-2.81e-05,-2.54e-05,-2.27e-05,-2e-05,-1.71e-05,-1.36e-05,-8.87e-06,-5.27e-06,4.807e-06,1.934e-05,2.846e-05,4.597e-05,0.0001396,0.000311,0.0
4282,-6.64e-06,0,5.552e-06,1.066e-05,1.576e-05,2.145e-05,2.851e-05,3.782e-05,5.042e-05,6.118e-05,9.506e-05,0.0001476,0.0001719,0.0002191,0.000456,0.0006716,-7.14e-06,1.092e-06,8.424e-06,1.5e-05,2.177e-05,2.907e-05,3.913e-05,5.039e-05,7.088e-05,8.469e-05,0.000131,0.0001931,0.0002269,0.0002858,0.0005606,0.0008302,1.975e-05,3.218e-05,4.745e-05,5.712e-05,6.933e-05,8.564e-05,0.0001007,0.000123,0.0001533,0.0001797,0.0001982,0.0002707,0.0003079,0.000385,0.0006843,0.000947,-2.68e-05,-2.23e-05,-1.83e-05,-1.42e-05,-9.54e-06,-4.11e-06,2.666e-06,1.178e-05,2.53e-05,3.764e-05,6.946e-05,0.0001209,0.0001445,0.0001938,0.0004689,0.0007596,-1.24e-05,-5.45e-06,7.602e-07,7.527e-06,1.512e-05,2.345e-05,3.444e-05,4.813e-05,6.715e-05,8.325e-05,0.0001414,0.0002,0.0002328,0.0002954,0.0005967,0.0008697,-24.077
119477,-6.64e-06,0,5.186e-06,1.008e-05,1.508e-05,2.045e-05,2.695e-05,3.511e-05,4.737e-05,5.699e-05,8.989e-05,0.0001416,0.000171,0.0002179,0.0004467,0.0006665,-2.84e-06,4.846e-06,1.13e-05,1.772e-05,2.444e-05,3.214e-05,4.092e-05,5.25e-05,7.091e-05,8.611e-05,0.0001186,0.0001912,0.0002264,0.0002839,0.0005597,0.0008157,1.84e-05,3.444e-05,4.65e-05,5.855e-05,7.361e-05,8.338e-05,0.0001036,0.0001229,0.0001467,0.000163,0.0002362,0.0002774,0.0003231,0.0003903,0.0006857,0.0010109,-2.68e-05,-2.24e-05,-1.85e-05,-1.45e-05,-1.01e-05,-5.05e-06,1.242e-06,9.486e-06,2.328e-05,3.418e-05,7.469e-05,0.0001181,0.0001446,0.0001896,0.0004481,0.0007353,-1.16e-05,-3.68e-06,3.205e-06,1.032e-05,1.8e-05,2.653e-05,3.764e-05,5.204e-05,7.309e-05,9.158e-05,0.0001314,0.0001997,0.0002399,0.0002984,0.0006,0.000893,-24.077
2602,-8.06e-06,0,7.676e-06,1.518e-05,2.33e-05,3.262e-05,4.265e-05,5.553e-05,7.335e-05,8.591e-05,0.0001436,0.0001737,0.00021,0.000252,0.000479,0.0007032,-2.07e-05,-1.55e-05,-1.12e-05,-7.07e-06,-2.52e-06,3.446e-06,3.57e-05,5.014e-05,6.273e-05,7.109e-05,9.964e-05,0.0001703,0.000198,0.00025,0.0004664,0.000687,-1.96e-05,-1.46e-05,-9.87e-06,-4.87e-06,1.332e-06,1.072e-05,3.663e-05,4.923e-05,6.626e-05,7.687e-05,0.0001236,0.0001803,0.0002215,0.0002684,0.0005113,0.0007452,-2.04e-05,-1.48e-05,-1.05e-05,-6.56e-06,-2.73e-06,1.167e-06,5.31e-06,9.995e-06,1.598e-05,2.021e-05,3.084e-05,4.288e-05,4.907e-05,6.175e-05,0.0003392,0.0005576,-3.34e-05,-2.93e-05,-2.6e-05,-2.31e-05,-2.02e-05,-1.73e-05,-1.43e-05,-1.08e-05,-6.35e-06,-3.05e-06,5.246e-06,1.683e-05,2.329e-05,3.447e-05,0.0001021,0.0002637,-3.969
74100,-7.32e-06,0,6.369e-06,1.293e-05,1.939e-05,2.636e-05,3.517e-05,4.55e-05,6.18e-05,7.642e-05,0.0001119,0.0001663,0.0001924,0.0002445,0.0004869,0.0007211,-6.91e-06,2.626e-06,1.093e-05,1.906e-05,2.733e-05,3.666e-05,4.756e-05,6.109e-05,8.221e-05,9.859e-05,0.0001495,0.0002208,0.0002591,0.0003279,0.0006296,0.0009509,1.214e-05,2.522e-05,3.783e-05,4.919e-05,6.277e-05,7.607e-05,9.136e-05,0.000112,0.0001383,0.000154,0.0002375,0.0002934,0.0003253,0.0003945,0.0006917,0.0010227,-2.81e-05,-2.3e-05,-1.87e-05,-1.44e-05,-9.71e-06,-4.2e-06,2.666e-06,1.234e-05,2.761e-05,4.006e-05,7.996e-05,0.0001355,0.0001695,0.0002318,0.0005458,0.000875,-2.62e-05,-2.02e-05,-1.52e-05,-1.03e-05,-5.08e-06,9.944e-07,8.546e-06,1.908e-05,3.541e-05,4.879e-05,9.116e-05,0.0001575,0.0001947,0.0002608,0.0005748,0.0008831,-17.992
59819,-4.67e-06,0,4.031e-06,8.067e-06,1.253e-05,1.791e-05,2.479e-05,3.439e-05,4.828e-05,5.867e-05,8.866e-05,0.0001202,0.0001377,0.0001617,0.0003483,0.0005467,-1.2e-05,-8.05e-06,-4.51e-06,-8.4e-07,3.323e-06,8.371e-06,1.486e-05,2.34e-05,3.693e-05,4.707e-05,7.666e-05,0.0001071,0.000123,0.0001499,0.0003618,0.0006061,4.364e-05,5.214e-05,6.169e-05,7.428e-05,8.635e-05,9.652e-05,0.0001137,0.0001289,0.000159,0.0001794,0.000223,0.0002642,0.0003063,0.0003725,0.0006479,0.0009296,-3.57e-06,2.694e-06,8.088e-06,1.328e-05,1.861e-05,2.456e-05,3.142e-05,3.995e-05,5.196e-05,6.17e-05,9.106e-05,0.0001397,0.0001674,0.0002176,0.0005103,0.0007998,2.244e-05,3.386e-05,4.287e-05,5.221e-05,6.145e-05,7.151e-05,8.48e-05,9.981e-05,0.0001235,0.0001386,0.0001846,0.0002425,0.000277,0.0003349,0.0006083,0.0008602,-36.116
110678,-4.39e-06,0,4.039e-06,8.391e-06,1.351e-05,1.981e-05,2.782e-05,3.85e-05,5.379e-05,6.435e-05,9.421e-05,0.0001235,0.0001375,0.0001626,0.0003367,0.0005366,-1.13e-05,-5.86e-06,-8.95e-08,6.438e-06,1.353e-05,2.076e-05,2.824e-05,3.734e-05,4.951e-05,5.975e-05,8.541e-05,0.0001201,0.0001441,0.0001984,0.0004876,0.0007608,4.212e-05,5.454e-05,6.485e-05,7.394e-05,8.444e-05,0.0001009,0.0001129,0.0001271,0.0001547,0.0001688,0.0002286,0.0002827,0.0003141,0.0003815,0.0006736,0.0009598,-3.49e-06,2.677e-06,8.026e-06,1.323e-05,1.862e-05,2.46e-05,3.161e-05,4.073e-05,5.398e-05,6.456e-05,9.021e-05,0.0001513,0.0001765,0.0002242,0.0005067,0.0008022,2.27e-05,3.299e-05,4.202e-05,5.02e-05,5.829e-05,6.821e-05,8.039e-05,9.531e-05,0.0001156,0.0001332,0.0001758,0.0002316,0.000266,0.0003226,0.0005937,0.0008652,-41.01
21059,-4.61e-06,0,4.34e-06,9.154e-06,1.489e-05,2.208e-05,3.111e-05,4.327e-05,5.904e-05,7.081e-05,0.0001057,0.0001424,0.0001593,0.000187,0.0003591,0.0005551,-6.32e-06,-3.8e-07,5.658e-06,1.225e-05,1.973e-05,2.724e-05,3.477e-05,4.391e-05,5.823e-05,6.827e-05,0.0001025,0.0001354,0.0001556,0.0002041,0.0004966,0.0007515,4.664e-05,5.978e-05,6.952e-05,8.007e-05,9.009e-05,0.0001019,0.0001162,0.0001353,0.0001601,0.000176,0.0002377,0.0002883,0.0003254,0.0003816,0.0006686,0.0009681,2.054e-06,7.878e-06,1.304e-05,1.82e-05,2.369e-05,2.978e-05,3.688e-05,4.623e-05,6.117e-05,7.2e-05,0.0001041,0.0001607,0.0001889,0.0002427,0.0005281,0.000813,2.747e-05,3.647e-05,4.474e-05,5.366e-05,6.29e-05,7.266e-05,8.377e-05,9.796e-05,0.0001184,0.0001369,0.0001697,0.0002408,0.0002704,0.0003292,0.000594,0.0008604,-41.01
80177,-9.09e-06,0,7.486e-06,1.453e-05,2.182e-05,2.994e-05,4.012e-05,5.145e-05,6.68e-05,7.967e-05,0.0001186,0.0001829,0.0002077,0.0002501,0.0004836,0.000693,-2.26e-05,-1.71e-05,-1.18e-05,-6.35e-06,3.207e-08,9.716e-06,2.618e-05,4.134e-05,5.859e-05,7.237e-05,0.0001266,0.0001791,0.0002022,0.0002552,0.0004829,0.0006996,-2.1e-05,-1.55e-05,-1.01e-05,-4.03e-06,2.748e-06,1.425e-05,2.817e-05,4.429e-05,5.992e-05,7.042e-05,0.0001242,0.0001864,0.0002176,0.000268,0.0005154,0.0007367,-2.15e-05,-1.55e-05,-1.09e-05,-6.78e-06,-2.88e-06,9.631e-07,4.933e-06,9.285e-06,1.462e-05,1.832e-05,2.744e-05,3.744e-05,4.235e-05,5.106e-05,0.0002962,0.0005024,-3.55e-05,-3.16e-05,-2.86e-05,-2.58e-05,-2.31e-05,-2.04e-05,-1.73e-05,-1.38e-05,-9.11e-06,-5.48e-06,5.843e-06,2.257e-05,3.491e-05,5.926e-05,0.0001524,0.0003383,-3.969
121055,-4.68e-06,0,4.383e-06,9.229e-06,1.527e-05,2.292e-05,3.217e-05,4.367e-05,6.039e-05,7.371e-05,0.0001079,0.0001443,0.0001618,0.0001905,0.0003649,0.0005688,-1.12e-05,-5.23e-06,1.319e-06,8.464e-06,1.525e-05,2.21e-05,3.011e-05,3.93e-05,5.119e-05,6.246e-05,9.039e-05,0.0001286,0.0001483,0.0001989,0.000477,0.0007483,4.068e-05,5.441e-05,6.495e-05,7.656e-05,8.476e-05,9.694e-05,0.0001125,0.0001292,0.0001516,0.0001706,0.0002079,0.0002918,0.0003227,0.0003847,0.0006556,0.0009697,-2.67e-06,3.611e-06,8.895e-06,1.42e-05,1.979e-05,2.636e-05,3.402e-05,4.333e-05,5.793e-05,7.002e-05,0.0001047,0.0001596,0.0001883,0.0002465,0.0005438,0.0008446,2.334e-05,3.303e-05,4.133e-05,5.087e-05,5.993e-05,7.038e-05,8.159e-05,9.61e-05,0.0001161,0.0001329,0.0001783,0.0002429,0.0002732,0.0003337,0.0005966,0.0008779,-41.01
